"dutyCycle(v(""/net0129"" ?result ""tran"")  ?mode ""auto""   ?xName ""time""   ?outputType ""plot""  ) X","dutyCycle(v(""/net0129"" ?result ""tran"")  ?mode ""auto""   ?xName ""time""   ?outputType ""plot""  ) Y"
0.009818734,53.44985184
0.009858748,53.45710497
0.00989873,53.48524784
0.009938724,53.49959765
0.009978718,53.5227322
0.010018707,53.53771047
0.010058706,53.55736054
0.010098692,53.57211984
0.010138693,53.58988722
0.010178679,53.61244831
0.010218674,53.63296875
0.010258663,53.64923437
0.01029866,53.6620103
0.010338653,53.68895868
0.010378639,53.70695044
0.010418638,53.72268401
0.010458627,53.74345336
0.010498621,53.76246586
0.010538612,53.77293006
0.010578612,53.79357477
0.010618597,53.81291531
0.010658595,53.83867837
0.010698577,53.85001023
0.010738584,53.87079904
0.010778563,53.88457271
0.010818571,53.90628669
0.010858548,53.92853543
0.010898551,53.93586284
0.010938543,53.96404792
0.010978529,53.98306575
0.011018527,53.99550857
0.01105852,54.01743046
0.01109851,54.03293769
0.011138507,54.05670441
0.011178492,54.06578363
0.011218498,54.09036282
0.011258474,54.10904802
0.01129848,54.12239411
0.011338465,54.14553774
0.011378461,54.16346108
0.011418451,54.18271158
0.011458445,54.19392834
0.011498442,54.21818394
0.011538427,54.23993173
0.011578424,54.25028189
0.011618419,54.27593923
0.011658404,54.28753828
0.011698408,54.31032155
0.011738388,54.33375137
0.011778387,54.34518487
0.011818379,54.36965833
0.011858368,54.37870567
0.011898371,54.39968135
0.011938353,54.42579215
0.011978349,54.43262703
0.012018347,54.44974886
0.012058336,54.48242556
0.012098322,54.49324966
0.012138326,54.5139499
0.012178307,54.5271683
0.012218313,54.54806479
0.012258293,54.57367878
0.012298291,54.57796521
0.012338289,54.60433337
0.012378271,54.62313416
0.012418272,54.64120993
0.012458258,54.65972694
0.012498256,54.67713331
0.012538245,54.69510479
0.012578241,54.71418004
0.012618231,54.73219572
0.012658226,54.75025397
0.012698217,54.76885899
0.012738211,54.78306571
0.012778205,54.79766695
0.012818199,54.82251954
0.012858186,54.83900318
0.012898185,54.86289115
0.012938168,54.8753614
0.012978173,54.8959767
0.013018154,54.91165041
0.013058158,54.92976837
0.013098142,54.94858633
0.013138142,54.9690802
0.013178127,54.98552178
0.013218127,55.00766567
0.013258111,55.02634616
0.01329811,55.04052924
0.0133381,55.06025754
0.013378094,55.07847835
0.013418086,55.0961736
0.01345808,55.11785964
0.013498069,55.13685226
0.013538064,55.14310904
0.013578064,55.1742423
0.013618042,55.18809242
0.013658049,55.21015012
0.013698027,55.22868127
0.013738032,55.24140466
0.013778019,55.26728662
0.013818011,55.27936982
0.013858008,55.30671582
0.013897991,55.31764486
0.013937997,55.3328627
0.013977981,55.35486233
0.014017978,55.36785925
0.014057971,55.38951395
0.014097961,55.4121221
0.014137953,55.42430157
0.01417795,55.44324517
0.014217938,55.46144556
0.014257935,55.4906745
0.014297917,55.49338277
0.014337929,55.51957344
0.0143779,55.54231711
0.014417907,55.55202575
0.014457895,55.5822348
0.014497883,55.59436009
0.014537884,55.61235517
0.01457787,55.62253885
0.014617874,55.64650917
0.014657854,55.66501896
0.014697856,55.6860852
0.014737839,55.70595525
0.014777838,55.72654296
0.014817824,55.74076778
0.014857825,55.7548442
0.014897814,55.7737102
0.01493781,55.79700858
0.014977797,55.82012463
0.01501779,55.8296658
0.015057788,55.84594104
0.015097778,55.86523094
0.015137773,55.88257848
0.015177764,55.90379732
0.015217756,55.92160614
0.01525775,55.95027326
0.015297734,55.96751898
0.015337734,55.98027047
0.015377725,55.99919252
0.015417719,56.01610821
0.015457712,56.03977435
0.0154977,56.04789915
0.015537703,56.06682902
0.015577687,56.08941112
0.015617684,56.10532585
0.015657675,56.1228544
0.015697669,56.13849881
0.015737663,56.16027299
0.015777652,56.17969151
0.015817647,56.20189149
0.015857635,56.2168701
0.015897634,56.23382241
0.015937623,56.25468408
0.015977617,56.27212217
0.016017609,56.29134851
0.016057601,56.30414961
0.016097598,56.32276196
0.016137587,56.34689932
0.016177579,56.37255959
0.016217567,56.38477764
0.016257567,56.38956451
0.016297564,56.41907386
0.016337546,56.43790739
0.016377546,56.45528392
0.016417533,56.4845926
0.016457523,56.48652002
0.01649753,56.51441281
0.016537504,56.52901937
0.016577513,56.5494308
0.016617492,56.56339217
0.016657499,56.58113979
0.016697481,56.59949466
0.016737482,56.61705448
0.016777469,56.63899084
0.016817463,56.65398658
0.016857457,56.67733194
0.016897445,56.69614642
0.016937441,56.71519863
0.016977431,56.73298216
0.017017426,56.74609758
0.01705742,56.77433145
0.017097405,56.79156864
0.017137404,56.80621204
0.017177394,56.82324878
0.01721739,56.84306355
0.017257379,56.85159561
0.017297381,56.87842296
0.017337361,56.89012041
0.017377368,56.91297225
0.017417347,56.93026818
0.017457351,56.95815637
0.017497328,56.97052583
0.017537337,56.9843565
0.01757732,57.0027745
0.01761732,57.02199666
0.017657307,57.05754575
0.017697292,57.04554566
0.017737311,57.0722457
0.017777278,57.10375781
0.017817281,57.10692429
0.017857276,57.13604698
0.017897259,57.15219983
0.017937261,57.16533476
0.017977251,57.19064206
0.018017241,57.19738332
0.018057243,57.22770151
0.01809722,57.24257335
0.018137227,57.25798837
0.018177211,57.28706398
0.018217203,57.29740887
0.018257202,57.32045372
0.018297186,57.33193671
0.01833719,57.35140251
0.018377174,57.37316575
0.018417171,57.38707741
0.018457163,57.41271958
0.018497151,57.42510351
0.018537151,57.44711531
0.018577136,57.46043367
0.018617138,57.48329484
0.01865712,57.49857473
0.018697123,57.5159687
0.018737109,57.53502718
0.018777106,57.55326632
0.018817095,57.57034592
0.018857091,57.58859517
0.018897082,57.61315513
0.018937072,57.6222283
0.018977073,57.65672369
0.019017048,57.6562218
0.019057066,57.68947429
0.01909703,57.69695552
0.019137052,57.72124435
0.019177019,57.74141044
0.019217029,57.75355157
0.019257013,57.76952318
0.019297013,57.79255008
0.019336997,57.81290517
0.019376995,57.82746957
0.019416987,57.84539585
0.01945698,57.88345441
0.019496959,57.86834534
0.019536985,57.90405453
0.019576941,57.93297026
0.019616953,57.93580223
0.019656942,57.96920475
0.019696927,57.96245588
0.019736943,57.98863359
0.019776913,58.01035027
0.01981692,58.03440611
0.019856899,58.04480607
0.019896907,58.06994735
0.019936883,58.08697909
0.019976888,58.10438517
0.020016873,58.12667851
0.020056869,58.14325213
0.02009686,58.16403374
0.020136852,58.18279567
0.020176845,58.21108447
0.020216831,58.20797197
0.020256843,58.23536
0.020296815,58.24918615
0.020336826,58.268497
0.020376805,58.28799111
0.020416807,58.30783404
0.020456792,58.3230952
0.020496792,58.34169634
0.020536779,58.35571647
0.020576779,58.37796159
0.020616764,58.39837144
0.02065676,58.41339505
0.020696752,58.43495066
0.020736743,58.45234393
0.020776738,58.47472952
0.020816726,58.48255224
0.020856729,58.50628518
0.020896711,58.53078247
0.020936707,58.54758901
0.020976698,58.56536986
0.021016693,58.5840247
0.021056684,58.60657208
0.021096675,58.61387691
0.021136676,58.64367603
0.021176655,58.65454701
0.021216662,58.67310091
0.021256644,58.69381979
0.021296643,58.7121909
0.021336632,58.73104956
0.021376627,58.74368562
0.021416621,58.76867755
0.021456608,58.78431359
0.021496607,58.8032238
0.021536595,58.8267124
0.021576587,58.83956745
0.021616584,58.85721455
0.021656574,58.88819208
0.02169656,58.88210065
0.021736574,58.91890641
0.021776539,58.93001828
0.021816556,58.95078742
0.02185653,58.96972666
0.021896535,58.98859206
0.021936519,59.00700689
0.021976518,59.03106687
0.022016502,59.04017663
0.022056507,59.06067623
0.02209649,59.0828845
0.022136487,59.0986736
0.022176478,59.10974057
0.022216477,59.13969119
0.022256458,59.14099534
0.02229647,59.16636831
0.022336444,59.1873198
0.022376448,59.20448186
0.022416434,59.22586479
0.022456429,59.24337223
0.02249642,59.26165587
0.022536414,59.28066321
0.022576405,59.29376422
0.022616402,59.31792013
0.022656388,59.3438704
0.02269638,59.3466742
0.022736384,59.37143331
0.022776365,59.384147
0.022816369,59.41472194
0.022856346,59.41680392
0.02289636,59.45570097
0.022936324,59.45150176
0.022976352,59.48462061
0.023016311,59.52276011
0.023056313,59.50458405
0.023096324,59.52702513
0.023136301,59.55525045
0.023176297,59.56561825
0.023216293,59.58888799
0.02325628,59.60991903
0.023296275,59.62918512
0.023336266,59.6505595
0.023376258,59.66137009
0.023416256,59.68877423
0.023456239,59.70263125
0.023496241,59.72126782
0.023536227,59.74812999
0.023576219,59.74927841
0.023616223,59.77868429
0.0236562,59.7969063
0.023696204,59.81007374
0.023736193,59.82538591
0.02377619,59.85321757
0.023816173,59.86377204
0.023856177,59.89334038
0.023896155,59.89968285
0.023936166,59.91492066
0.023976148,59.94346669
0.024016141,59.95663948
0.024056137,59.98254851
0.024096122,59.98888866
0.024136128,60.01487867
0.024176107,60.03197529
0.024216109,60.05330937
0.024256093,60.07137006
0.024296092,60.08333139
0.024336085,60.10991186
0.024376072,60.12664762
0.02441607,60.14046559
0.024456062,60.15560989
0.024496057,60.18410525
0.024536041,60.18529586
0.024576051,60.23485827
0.024616012,60.21756726
0.024656049,60.24391597
0.024696007,60.2728302
0.024736015,60.29099794
0.024775998,60.32439971
0.024815987,60.30819474
0.024856005,60.34501773
0.024895969,60.36288429
0.024935981,60.38250408
0.02497596,60.40195242
0.025015961,60.41705101
0.02505595,60.44997263
0.025095935,60.44468868
0.025135949,60.46676031
0.025175925,60.49051788
0.025215925,60.51464365
0.025255909,60.52186275
0.025295915,60.54795454
0.025335894,60.56057759
0.025375899,60.58824592
0.025415877,60.60073463
0.025455883,60.61295415
0.025495871,60.63688847
0.025535863,60.65867603
0.025575854,60.67306319
0.025615851,60.69330471
0.02565584,60.70676134
0.025695838,60.72632452
0.025735826,60.74581464
0.025775821,60.76164947
0.025815814,60.77996509
0.025855806,60.80031576
0.025895798,60.82047534
0.02593579,60.83960588
0.025975782,60.85644522
0.026015776,60.87823766
0.026055766,60.88820696
0.026095766,60.91797486
0.026135746,60.92716277
0.026175753,60.94799598
0.026215735,60.96365908
0.026255736,60.98219325
0.026295723,61.00569307
0.026335716,61.01343042
0.026375716,61.03668959
0.026415701,61.06803112
0.02645569,61.07028941
0.026495695,61.08676178
0.026535681,61.11557647
0.026575671,61.13019673
0.026615668,61.16555433
0.026655647,61.15357805
0.026695668,61.18355381
0.026735635,61.21476028
0.026775636,61.20536378
0.026815641,61.2398521
0.026855615,61.25760046
0.02689562,61.28003635
0.026935602,61.29890651
0.026975601,61.30968872
0.027015595,61.33876506
0.02705558,61.34623494
0.027095584,61.36829879
0.027135567,61.38909825
0.027175564,61.40750183
0.027215554,61.43417902
0.027255543,61.43478198
0.02729555,61.46587156
0.027335525,61.47938671
0.027375532,61.50621139
0.02741551,61.49706002
0.02745553,61.55006293
0.027495483,61.54353647
0.027535517,61.56507602
0.027575482,61.59201087
0.027615486,61.60683136
0.027655474,61.62525642
0.027695469,61.64456857
0.02773546,61.66583588
0.027775452,61.68079275
0.027815447,61.69818519
0.027855439,61.71950644
0.02789543,61.7367202
0.027935424,61.77235999
0.027975405,61.76267852
0.028015423,61.78548418
0.028055397,61.81204365
0.028095396,61.82916008
0.028135386,61.85132449
0.028175378,61.86418701
0.028215374,61.88259971
0.028255364,61.90150827
0.028295358,61.91839741
0.028335351,61.93595521
0.028375344,61.97363859
0.028415324,61.97494427
0.028455336,61.99070469
0.028495318,61.99809299
0.028535324,62.02873051
0.028575301,62.06294984
0.028615293,62.05089654
0.028655306,62.08222426
0.028695278,62.10209629
0.028735282,62.12024962
0.028775268,62.13791949
0.028815265,62.15764801
0.028855254,62.19233977
0.028895238,62.17531787
0.028935259,62.21030885
0.028975224,62.23605128
0.029015229,62.25857889
0.029055211,62.2522078
0.029095226,62.29250654
0.029135191,62.28949058
0.029175214,62.32461113
0.029215178,62.34590564
0.029255186,62.37460568
0.029295163,62.36678437
0.029335182,62.40756738
0.029375144,62.41268898
0.029415163,62.43158007
0.02945514,62.4555374
0.029495139,62.46546717
0.029535133,62.48633892
0.029575123,62.51315021
0.029615112,62.52492276
0.029655111,62.54700265
0.029695097,62.56975603
0.029735091,62.59607094
0.029775078,62.57849572
0.029815097,62.63666777
0.029855048,62.61442689
0.029895092,62.65415104
0.02993504,62.67307881
0.029975059,62.68958296
0.030015037,62.73777784
0.030055019,62.71096756
0.030095047,62.73513269
0.030135015,62.79116605
0.030174998,62.78482803
0.030215012,62.77772955
0.030255009,62.81376968
0.030294988,62.83794349
0.030334985,62.8808574
0.030374959,62.85004927
0.030414994,62.88898312
0.030454949,62.91098947
0.030494961,62.92600766
0.030534944,62.94665513
0.030574942,62.98478632
0.030614919,62.96960808
0.030654942,63.00178461
0.030694908,63.02101151
0.030734916,63.04234952
0.030774898,63.07590273
0.030814887,63.05411512
0.030854907,63.11390022
0.030894857,63.08923027
0.030934902,63.12994275
0.03097485,63.15145884
0.031014867,63.18628426
0.031054835,63.18097652
0.031094857,63.18707144
0.03113484,63.23019304
0.031174823,63.23177747
0.031214832,63.25725226
0.03125481,63.27528846
0.031294811,63.29865755
0.031334796,63.3131982
0.031374796,63.33577825
0.031414782,63.34533358
0.031454784,63.36341064
0.031494771,63.386892
0.031534764,63.41037885
0.031574753,63.42885452
0.031614748,63.43812324
0.031654745,63.46101245
0.031694732,63.48282145
0.031734726,63.49335425
0.031774723,63.51418357
0.031814711,63.5440561
0.031854699,63.55049635
0.031894702,63.57869862
0.031934683,63.58501787
0.03197469,63.60609168
