3.22E-06,0
3.57E-06,0
4.10E-06,0
4.35E-06,0
4.47E-06,0
4.53E-06,0
4.65E-06,0
4.74E-06,0
4.79E-06,0
4.85E-06,0
4.87E-06,0
4.92E-06,0
5.01E-06,0
5.16E-06,0
5.23E-06,0
5.37E-06,0
5.54E-06,0
5.61E-06,0
5.75E-06,0
5.92E-06,0
6.09E-06,0
6.31E-06,0
6.47E-06,0
6.64E-06,0
6.68E-06,0
6.72E-06,0
6.74E-06,0
6.76E-06,0
6.78E-06,0
6.80E-06,0
6.81E-06,0
6.81E-06,0
6.81E-06,0
6.81E-06,0
6.81E-06,0
6.82E-06,0
6.82E-06,0
6.82E-06,0
6.82E-06,0
6.82E-06,0
6.82E-06,0
6.82E-06,0
6.82E-06,0
6.82E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.83E-06,0
6.84E-06,0
6.84E-06,0
6.84E-06,0
6.84E-06,0
6.84E-06,0
6.85E-06,0
6.85E-06,0
6.85E-06,0
6.86E-06,0
6.86E-06,0
6.87E-06,0
6.88E-06,0
6.89E-06,0
6.91E-06,0
6.94E-06,0
6.97E-06,0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
